entry_point,image_base,size_of_image,size_code_section,dll_flag,num_sections,entropia_max,entropia_media,num_importaciones,num_dlls_importadas,num_exportaciones,file_size,label
6570,4462385,110162,36175,152,4,4.785387220195856,4.807334996729804,84,4,15,89356,0
5048,5048514,142950,53877,231,4,4.3532231677177515,4.3624573489462435,88,7,15,260638,0
5481,4898519,181660,17937,86,3,4.667334122344322,3.6768526266597172,167,6,6,379250,0
5601,5140700,189935,62308,140,3,6.149200753104967,3.8196050971336044,172,9,18,197200,0
6164,4474282,93445,25722,174,6,5.506042405383527,5.339016966174354,92,6,1,210600,0
5596,5020151,197123,72628,38,4,4.944971682993084,4.560905612793068,50,6,2,99572,0
7114,4687423,144899,61271,229,3,5.974764954338969,4.189781086643821,116,3,0,141952,0
5437,4388478,60446,29081,51,4,4.161143581137272,4.552304349271019,142,4,18,491500,0
5873,4373816,190766,49425,206,4,4.634727719805964,4.034355812464143,116,8,3,329359,0
5650,4783782,70699,17750,168,3,4.5752578851433485,4.175455683007541,190,5,12,129219,0
4845,4529271,138289,16981,36,3,6.463411405420555,3.725773141769176,172,5,16,267238,0
6904,4301147,168610,76923,185,6,5.7652464559819006,4.099633251479111,168,7,15,136734,0
5060,4642199,87415,66170,50,6,5.5444648409713855,4.713980581094776,53,3,18,249233,0
5312,4878942,90594,20809,153,4,4.012462413236182,3.099854812716173,178,6,1,115512,0
7343,4528746,121426,29788,245,5,4.460775005224644,4.987568518240387,163,5,8,328460,0
7982,5196060,182727,23836,244,6,5.588853232432696,3.707448852153282,109,4,10,306586,0
6843,5011718,83540,37661,223,6,4.949298316204164,4.706399483581249,138,5,13,335045,0
7849,4731942,149517,30393,126,3,6.310700959197652,4.606813286700151,173,6,12,249651,0
7594,5174359,117888,32964,143,6,5.911810547854395,4.6315701228532635,185,4,11,178689,0
6065,4648308,66776,47057,76,3,5.1184601820103,4.520322290639507,132,6,6,162300,0
7251,4340757,156631,23233,235,3,5.873787443845676,5.397754595173837,56,8,2,146815,0
5440,4231887,174879,71797,122,4,6.438510809565554,4.2708604067384766,142,4,8,243240,0
5982,5177892,136345,60935,197,5,5.152452061753676,4.830797788788379,152,9,5,253157,0
6289,5200700,76453,63238,92,3,5.606314719721333,4.763623328086444,58,7,11,353084,0
8030,4969464,73358,21863,189,4,6.296661537653238,3.590668943195826,172,8,15,73595,0
7571,4302310,113524,59571,57,4,4.621686655090433,3.708264597967064,80,3,11,176765,0
6099,4502218,125962,68537,187,4,6.216394784165695,4.06004274539242,183,8,11,433681,0
6768,4237378,132827,22262,11,6,4.243861766932457,3.694244826158023,132,5,0,461860,0
4924,4248041,86548,62589,26,4,5.621120426469116,3.916857747324899,98,7,12,468907,0
7390,4452323,125114,35037,90,3,5.957095387639461,3.977401534820765,58,8,8,187855,0
6361,4794238,94261,65130,123,3,5.5365155481310655,4.50966140234586,52,4,2,111708,0
6278,4263017,152924,43488,182,3,5.238837010381357,3.549725106837654,161,4,4,139180,0
7234,5226733,169471,66154,91,3,5.543367749814215,5.010729664691718,106,3,15,109343,0
6688,4671529,147903,20319,4,5,4.379159271948612,4.093840891928761,176,7,18,479555,0
4392,4470966,50187,37235,83,4,4.538926775825546,4.765610279208117,84,8,10,447524,0
5276,4735461,198806,29140,112,4,4.674748359890855,3.2036062031020447,188,5,19,414752,0
4819,5022841,53565,27385,139,6,5.4944483515750955,4.174913485310917,191,4,3,378410,0
7106,4522057,199913,31583,164,5,5.104752684362676,3.070548830443321,65,5,5,204411,0
4239,4244125,54766,36770,63,3,4.611189606214599,4.689774979538912,147,5,18,264059,0
4925,4247739,127468,18909,156,4,6.20702333036145,3.859275192492674,190,9,3,428644,0
6543,5087675,65895,59495,161,4,4.934804600733059,5.373132035264572,98,3,13,416465,0
6941,4311325,64279,48516,198,6,5.115079298074728,3.8103105365035486,60,5,4,283466,0
6157,4860740,152509,68048,133,4,5.024252691372487,4.4095147450443175,181,7,6,426902,0
7621,4597486,159176,59351,207,3,4.454857388191882,3.643468939236537,121,4,9,206038,0
7859,5009589,67735,20433,56,5,5.8290675385755835,4.550281572368351,54,9,7,236075,0
4637,4257772,196499,14895,182,4,5.121145655672144,4.167605875333086,176,9,17,427825,0
7997,5135707,98069,39596,11,3,4.040642774731796,3.9265706537640823,151,5,19,219391,0
6612,4926408,97748,43678,26,5,6.410034255899492,3.5092233727004496,60,8,10,388474,0
6701,4665405,94546,26817,221,3,6.039409028988534,3.2788033599286384,88,8,10,253978,0
4485,4411380,119181,64754,121,6,5.808898385229508,3.299697834891683,52,7,1,184043,0
6643,5218911,76675,50710,158,6,6.172729676296322,5.4976000437638834,193,4,4,148475,0
7068,4511048,113716,62359,154,4,6.267018134013876,4.030776817143087,53,3,0,323005,0
6474,4708643,81497,17630,177,5,4.843724265961097,3.0048242696833487,169,5,17,265846,0
4442,4607574,57712,67055,62,5,5.527396696041746,5.382321976565036,126,3,4,216225,0
6239,4436053,105310,24426,45,5,5.522019523013985,3.0499498105745317,137,5,6,384420,0
7929,4631150,150839,41376,10,3,4.668249172026492,4.046465313886334,171,7,16,50473,0
7059,4353147,164463,40756,221,4,4.554880628617668,4.793693964926639,184,7,14,91487,0
4658,4196045,103000,67438,57,3,4.284768137047555,5.286498110929404,69,4,12,482817,0
8027,4498383,98561,29379,147,5,5.648285489791132,4.782215728580253,52,3,0,348588,0
8023,4311818,168119,26852,116,3,5.95229747757695,4.159064387250029,68,4,11,297333,0
4789,4629231,152178,33773,41,5,5.90238244879251,5.436105097460258,152,6,11,56630,0
7376,5098978,174818,35256,105,5,4.790688442962436,3.098298457583176,135,8,6,319294,0
5761,4364770,185915,22717,21,6,4.513149626163005,5.46723050634502,62,5,14,245658,0
6527,4195596,173184,22344,45,4,5.134035446136554,5.123478879271097,85,5,18,319951,0
5919,4310794,190472,26193,35,3,5.367033650601277,5.322325042815898,130,6,5,68450,0
7301,4727156,112499,42723,211,5,6.29771781992139,3.6369310602438416,159,3,6,297788,0
8178,4482492,109200,34034,145,3,6.187057885685135,3.3561451807106746,101,4,6,310040,0
7352,4707584,98231,37444,236,3,6.29014582825457,4.65828819843175,192,3,16,180521,0
7910,4224972,85283,60333,111,6,6.125655962839949,4.2896485949653,198,6,1,74530,0
7970,4543578,162323,26864,51,6,6.411453011090778,4.307919901860949,164,6,17,487209,0
4465,4624361,157167,73692,155,5,5.163749992922644,5.311547946208044,118,7,15,369223,0
5133,4646583,170208,62624,237,6,4.118683743582736,4.550202266633155,181,7,9,329750,0
7052,4772235,75108,22228,136,3,4.208905080371196,3.777659587761475,159,5,11,395190,0
6512,5012802,123688,31969,4,3,4.975690354430858,4.00016639104469,127,9,17,351914,0
4301,4684230,83293,22848,77,4,4.644217728182493,3.333739587729628,116,9,15,110477,0
4485,5076370,183954,29096,236,3,4.424851478402668,3.480785100689223,174,3,5,254656,0
6228,4749771,90111,35584,132,6,6.383009436271621,3.3583751755238462,133,9,1,449901,0
6619,4467299,71586,19162,243,3,4.488548971026556,5.025728353028386,77,4,13,179537,0
4782,4434447,135479,11010,130,5,6.398448180788078,4.762183669930297,199,4,2,487493,0
4797,4532459,181860,40717,3,6,5.902097100803018,4.32586254402713,60,6,1,78957,0
4625,4820790,187359,59069,223,5,5.602364180313058,3.9359195840689267,154,3,19,198825,0
6410,4448565,64414,31207,195,3,5.690047400223445,4.671235725810876,148,5,9,207603,0
4128,5152884,98884,70231,183,4,4.82868580914781,5.032263369239402,137,4,13,327837,0
6440,4697477,73028,35849,248,5,5.616067595145705,5.203083039179273,57,6,4,129243,0
6045,5099511,96179,73055,50,6,4.466730295703163,4.367540570515834,123,8,2,153113,0
6004,4910752,130076,26519,231,4,6.344263581339948,5.049712804549252,183,9,1,347939,0
6878,4543849,92085,47753,59,4,4.754483349901484,4.278264883531738,85,4,7,178084,0
6236,4433644,60127,63420,248,6,4.637966280733855,4.186325222969727,153,6,0,445551,0
7076,4974386,126504,14132,49,6,5.777906995485393,5.16357963905525,178,6,8,441586,0
7225,4541105,57921,75100,140,4,5.641121795165454,3.96593484066166,192,5,6,186239,0
7864,4453163,84004,35547,202,3,5.128247295858263,3.9897816976017557,127,7,10,301976,0
7369,5169882,50077,44855,20,5,5.581115586726966,3.7622783632122903,97,9,11,199797,0
6216,4700378,63023,53990,17,6,4.398732679402141,4.296754320736541,154,5,6,205192,0
6111,4245232,115447,55009,217,6,5.683320768504887,4.362125084223652,122,3,9,351664,0
5061,4713105,177607,11656,15,4,4.6765267379879845,4.651152863276142,144,9,1,181906,0
6551,4677455,166193,70702,157,3,4.682089941691143,4.076255775273927,161,9,6,117172,0
4665,5100240,64824,53652,240,5,4.405449837359462,3.5445932297089984,156,5,19,166602,0
7910,4940426,55225,79918,157,6,4.8309428375904115,5.1671051560346895,86,6,19,468246,0
7557,4394956,100713,43005,123,6,4.82812765077832,3.865002168095036,163,9,9,166695,0
4586,4352066,147838,52946,106,3,5.135447529255673,5.307358549600437,131,6,18,213731,0
7315,4827218,162009,40874,163,4,4.476048761665874,3.518383332566139,189,6,10,332967,0
4575,4243979,173469,72284,146,4,4.482518840396915,4.400143690590577,148,9,2,95539,0
7050,4528816,101330,68267,128,3,5.3543464291580705,4.34153773382363,183,8,17,170806,0
4455,4339222,75200,73602,39,6,4.322193511676188,5.071619619817488,196,6,8,128607,0
6095,4215864,53952,45299,169,3,5.722242519972088,3.3471284668770744,199,4,12,465963,0
6790,5157759,72029,65401,189,5,6.359867814656491,5.274842932293653,161,6,12,469735,0
7081,4288487,59774,35115,181,6,5.0669890541609455,4.328570430430176,139,7,6,390080,0
5810,4204013,179120,42265,19,5,6.252763282876692,4.465273459785916,67,4,14,161203,0
7870,5172512,90261,63215,179,6,4.245791477814661,4.275415733244418,107,6,10,327386,0
7267,4391773,173468,15680,186,4,4.1073940684391115,3.090062267090666,121,7,7,348020,0
4949,5050526,132973,59734,46,6,5.8034221937846,4.242726654516495,167,3,5,441220,0
6845,4227107,130841,11106,217,4,5.902553932453741,3.6588741566924763,138,6,14,120274,0
7088,4355319,118218,50645,134,3,6.107645602414378,3.8567204509445787,115,8,4,381314,0
5462,4310307,172879,43404,120,4,4.142044195999953,4.62275399796785,71,4,2,137345,0
7119,4934874,56517,42807,185,4,5.942267637392076,4.244242823685265,157,6,17,305911,0
7775,4844577,63913,44602,130,5,4.941346831991455,3.233045531668651,114,7,6,445657,0
7442,4692904,113508,44435,139,4,4.758344081705497,3.182603186904397,55,3,12,77932,0
7219,4447680,109172,38515,79,4,4.4325598033582425,3.464144239043426,92,7,14,116614,0
6694,4287480,131839,41594,237,4,6.490039387756317,3.477212866430559,181,4,16,415908,0
5204,4791166,160669,49771,248,4,4.159158973297159,4.520751892428413,67,5,12,58437,0
7353,4436225,138131,63442,33,5,6.067520036519999,3.444536160113857,110,7,14,358306,0
5587,4813168,88617,48651,187,4,5.598736088726319,5.2042985581869265,126,3,16,275554,0
6275,4915166,99093,54976,5,6,5.837701110654668,3.524401651533533,62,3,18,205971,0
5383,5085001,162849,68562,94,4,5.779292799804491,3.2278286135659564,74,6,0,438227,0
5378,4712284,80220,79265,248,6,6.146086212682956,5.189365040899117,191,9,14,432031,0
4741,4199275,125626,17605,44,4,4.45948017464027,3.7383189401918324,138,3,3,196695,0
8033,4488604,130818,59904,96,3,4.002061542086714,4.063556574584339,81,8,17,51992,0
4701,5089126,162539,25762,56,3,5.496321222608166,5.3975659600311054,75,3,0,107673,0
4449,4753458,157153,23774,186,6,4.8846465983083345,5.360923047894435,113,6,4,98314,0
7930,4843497,119701,65510,118,6,4.309468327792844,4.787292223162295,158,6,3,492003,0
6369,4674366,96374,14808,151,3,4.4653468852605975,3.172347379331387,159,6,12,318601,0
5889,4364952,105185,69348,241,5,4.829373281148057,4.483350313528494,79,3,0,354532,0
7116,5134565,111738,63938,133,5,4.1755834272167585,5.472694837605644,158,8,0,153907,0
5666,5004787,82878,79637,187,3,4.1422830053211275,5.367290571059951,184,4,10,432810,0
4619,5237829,143811,56756,25,4,6.29006563708111,3.265006231299857,83,8,19,375201,0
7084,5091351,81256,71103,55,5,4.780256873384241,3.989918257725922,53,7,10,388462,0
4816,4499579,147301,18297,242,6,6.455576743683962,3.7888418647570985,193,6,8,260709,0
6361,4460918,162723,72292,220,6,6.410917520826,3.324320267262264,128,5,13,364209,0
7983,4454848,194275,21222,168,3,4.356428205817784,4.736995778121902,166,7,11,294823,0
7930,5157729,67836,32004,96,3,5.787310757240477,3.684620910900592,98,9,7,223053,0
5573,4778292,163959,18973,51,4,5.502012222817672,3.8621645078132447,94,9,11,317522,0
7292,4670837,62897,38116,218,3,5.726617682762884,3.225897191753545,83,9,0,195952,0
6605,5209599,100587,62429,201,5,4.240477500036187,4.244918896946664,82,4,4,478780,0
6059,4827040,76443,28765,61,3,4.471400196586395,3.395419659130141,120,7,13,372631,0
4669,5147912,74342,67553,150,3,4.191596653627204,4.080226058948723,65,5,6,382542,0
5637,5226783,76301,52440,158,3,5.510335513042678,3.3583555552582536,176,9,1,372520,0
6766,4277608,56590,54024,122,4,6.466477689622728,5.384624724875364,126,9,2,251754,0
8137,4573402,173466,75716,237,6,5.6799613441448535,3.3624563329928563,187,9,17,477764,0
4116,4964104,59169,40229,31,3,5.7769038375548245,4.304717884626583,125,4,6,143537,0
7035,5046963,109775,34124,66,6,6.461462603858203,3.492449563297469,95,5,0,305896,0
7562,4350001,154874,79618,24,4,5.69502888542949,3.1909045086815233,127,7,14,81236,0
7992,4528169,198558,48990,177,3,4.100453931571176,3.5057715471052453,73,8,10,182579,0
5831,4769104,178055,53022,164,4,6.167514002141494,3.13693526847609,173,5,9,308546,0
4581,5032340,70581,30740,252,5,4.91169572594699,3.348493457802472,158,3,17,270287,0
5205,4312758,198160,25080,138,3,4.010909053786788,4.2337103944080425,72,3,6,473522,0
7579,4824219,148030,21885,38,3,5.268085443902051,4.6295388026439355,137,7,11,326171,0
7692,4505146,76935,25649,115,6,6.342537502190659,3.2183495376794586,130,6,14,235163,0
6705,4421169,117309,23662,22,5,4.643326717987458,4.102546559760671,80,6,12,242028,0
4598,4734739,187682,62270,171,4,5.2287829326321,4.45311755713338,68,8,4,325217,0
4595,4628441,108937,14056,172,6,4.434442219455977,3.585564190527654,164,3,13,406009,0
6054,4860895,77545,54056,219,6,4.144231679166101,3.9301960287900632,89,8,14,174438,0
6505,4527369,181262,76450,86,4,4.201362366782783,3.1795871743340216,127,4,2,313075,0
4228,5057571,192946,63588,79,5,5.817527264903388,3.5503277005827374,87,9,3,308625,0
6906,4276206,196339,38201,18,3,6.1601861768553725,4.16688231479735,148,9,13,54246,0
6326,5098050,193356,14158,106,4,4.358247098131228,5.476105447313305,57,6,2,460747,0
4146,4225588,180928,68388,121,5,4.720796419526172,5.490662657347833,103,5,17,306427,0
4487,4965946,118173,10220,193,3,4.487573669112068,5.44905420281072,132,4,2,158934,0
5956,4557613,78845,57693,192,6,4.06713944231607,4.057715965750819,115,4,19,335121,0
7055,4596259,142573,56966,35,6,5.383578424717459,3.2017009460366626,141,9,13,355016,0
7476,4214262,83119,23434,72,4,5.749805425344119,3.8089335931233337,77,4,8,461867,0
5862,4930509,120973,61790,130,4,5.619693702212676,3.5942859384274435,116,6,5,65333,0
5305,4367830,148411,22282,85,3,4.970133868255619,3.0353164372746364,163,6,6,236174,0
8062,4885479,191986,25795,6,5,5.387525614849763,3.2380840257209385,100,7,14,131069,0
5974,4954713,93362,66839,216,3,4.2352482665905615,4.132979837622665,73,8,15,308510,0
5387,5080600,87787,78539,187,4,4.385759296806711,3.849156159510742,177,6,4,275723,0
5907,4936791,160208,28529,133,5,6.329486548882459,3.4508843040862076,166,8,10,263748,0
8118,4557099,183628,24415,129,8,7.258880020137297,5.822174022848371,365,18,2,468817,1
6273,5057989,112089,68327,116,8,7.247485736183136,5.915364503541349,205,10,2,424047,1
5779,4240660,169992,47809,18,10,7.338190375586252,5.5048227948633555,453,11,1,801836,1
4371,4296238,140786,11911,30,6,6.7790065554991115,6.549268312790576,234,15,3,574388,1
5282,5068609,152743,59202,152,8,6.720745824028916,5.889363393723902,499,13,1,745192,1
7771,4260661,164041,19685,145,10,7.516031943672663,6.948485151453799,281,19,2,726205,1
5946,5200354,160390,64750,142,6,7.0936502148586555,7.424427711235212,313,8,4,855497,1
7825,4989754,134652,65847,40,10,6.934859942323214,5.91751097799814,247,9,1,385452,1
6277,4891728,142322,67708,130,10,6.547087429879847,6.798194023527065,447,12,0,164826,1
6340,4756666,126314,42540,15,8,7.769075745767724,5.923668922917023,419,13,4,529886,1
5856,4287983,100869,28747,36,11,6.548493298767249,5.536013717959408,223,18,1,682797,1
6375,4628989,159035,71697,127,11,7.624974686124979,7.01710838842917,231,13,3,835392,1
4369,5041298,181832,49113,157,6,7.072982838497872,6.368009353301786,382,13,3,340349,1
4331,5142072,155789,54480,167,11,7.398031715756975,7.393573723029306,459,10,2,770820,1
6044,4662998,165825,19556,251,5,6.871517001035244,6.568571764286811,232,13,0,848977,1
6545,5074377,174552,53647,218,5,6.73309949934811,5.814965737951368,266,14,4,827604,1
6352,5008622,105104,50606,97,5,7.300082001252421,6.399548883594556,363,15,3,827264,1
5853,4254726,59382,30456,200,7,7.543426542431216,5.905783589612033,232,15,2,988606,1
5300,4844604,100635,63679,24,11,6.79323994241772,7.256058545373149,291,13,4,695033,1
7000,4840318,163242,19357,219,9,7.154538421148846,6.88180636177505,203,9,3,433294,1
6572,4763553,172358,60356,98,9,7.166982455437093,6.182477609309407,349,9,3,492834,1
4289,5004085,127064,77282,194,5,6.823968723619195,6.555640645614281,414,9,0,772382,1
5948,5127010,166788,49707,248,8,7.347574169378197,6.838960376426057,323,15,3,312881,1
7007,4771535,61203,17335,180,7,6.718903530172551,7.06571543329085,276,18,1,642506,1
7307,4530254,146618,48731,235,8,7.26462375997787,5.660294419741083,327,18,0,615458,1
5271,5225059,151851,47030,2,6,6.670147267048999,5.545037683990493,352,11,1,699944,1
7884,5204741,126176,48653,43,6,7.228313613282706,5.72890539433978,249,8,0,479143,1
6765,4913676,157481,29079,160,11,6.9673985823133355,6.289992620345126,233,15,0,765886,1
5888,4866060,123720,53826,138,8,7.178369438122303,6.433413220164184,254,8,3,164289,1
6664,4303505,128544,28489,30,7,7.150624039164761,5.772923260427697,495,15,2,774758,1
7665,4615428,140594,49050,183,5,7.86189968422789,6.32230627579921,416,12,1,830699,1
5025,4402234,169069,51621,15,10,7.234903399934694,6.383245572723661,237,18,0,897170,1
4711,4734209,87305,55211,253,8,7.7277483558153115,5.718179927354973,290,15,3,930512,1
5900,5060685,95037,65855,40,7,6.838478589367573,7.333319920391468,323,16,3,414389,1
4439,4429741,112826,71777,114,9,7.028124191951388,6.698291855175415,254,12,2,141747,1
7518,5239479,80286,64402,210,5,6.612634070949786,6.277071060912564,455,18,0,688133,1
8070,4330126,100133,65710,131,8,7.131121692232241,6.5138143669444135,482,14,0,181199,1
6576,4297420,102610,70816,190,11,7.5030498306123965,6.128394972937613,273,15,0,352261,1
8109,5216112,97135,26973,180,8,7.757250551164095,7.208662063289186,204,12,0,732228,1
4377,4299506,111507,30503,242,5,7.348872367698733,6.650030083137008,280,13,4,635111,1
6686,4965200,125717,47313,118,6,7.460109004389618,6.489791628787087,374,18,1,645981,1
5910,4994773,154390,42602,250,5,6.765900616425422,7.3217708061911955,442,12,3,776057,1
5232,4540447,95440,59148,132,8,6.555809057350159,7.175959396468135,301,8,4,248251,1
5373,4261784,176827,10653,228,7,7.687532217765974,7.125603782851699,282,12,4,811900,1
6329,4517773,121914,19728,187,5,6.75055731116193,5.9512184084636885,274,12,1,627882,1
6724,4266194,158137,62280,34,9,6.636754303299129,5.806246222936713,200,13,2,478112,1
4767,4899199,67221,67537,164,6,7.906343481359893,6.880193039425495,204,8,2,517294,1
6613,5126295,76098,31164,224,7,7.9452820460887645,6.437284512682792,328,9,0,557848,1
7891,5239823,118034,31765,32,11,7.424385937403742,6.867425425913687,385,11,3,595323,1
4138,5033636,104932,49304,214,5,7.06795590903094,7.021254464222233,203,13,2,400464,1
7693,5006566,124418,43398,26,6,7.749859311446078,6.090627014689502,260,8,1,300732,1
6585,5118690,73762,21851,222,7,6.807079939003119,6.069300866245618,472,12,2,252132,1
5497,5001575,121041,45032,201,8,7.144088491144522,6.481663132516367,497,11,3,406635,1
7105,4876416,153008,67357,38,6,7.0355259485009025,6.0470986270529945,392,8,0,334465,1
6626,5238952,159268,61068,185,11,7.869049986112523,6.834590552032399,356,11,3,564523,1
7244,4532507,87225,67209,29,5,7.87966612304341,6.993460891761433,374,11,4,920923,1
4428,4627115,101664,55067,145,11,7.476328889485499,6.444077892106488,311,9,3,197287,1
4337,5144642,128808,71421,236,8,6.6661102104090375,6.9475995311972865,260,17,3,378072,1
6725,4520436,127696,27487,52,5,7.223289184487454,6.520875138141553,312,8,0,144236,1
5339,4507538,168774,13215,44,5,6.867992549336085,6.925743443934018,409,14,3,977283,1
5071,4353776,108543,17982,108,5,7.827373494776722,5.949936495591451,398,15,3,730689,1
5821,4483198,150640,79472,94,7,6.707604198524303,6.977686091866084,403,17,2,317330,1
7066,4816784,182563,54836,12,7,6.581465413791061,6.930248046914036,382,14,2,472818,1
4832,5123762,94756,27344,116,9,7.556643550325117,6.033211414098355,218,14,3,750763,1
8082,4337186,173445,69786,66,7,7.179929112452229,6.61194198208035,387,17,0,961949,1
5819,4908198,99930,31660,31,10,7.757547331404627,7.210623335748803,464,18,1,616512,1
4712,4997869,100158,51809,70,7,6.611944446753967,5.999045293944878,394,10,3,343819,1
4387,5133484,148004,27453,5,6,7.701614198911764,6.9719595680293525,373,17,4,727183,1
7607,4980786,143267,16642,234,6,6.556002129266237,7.407933434293774,267,13,1,717172,1
4559,4357778,132420,28727,254,7,6.542105017870935,7.23248383951513,437,9,2,679562,1
5812,4706966,84683,25972,94,10,7.1919736275965445,6.303040165360552,335,15,4,141371,1
6834,5192859,64459,48686,224,6,6.831936934520978,6.714415465976277,278,19,0,736073,1
6197,5146843,186341,11448,118,6,7.390578060509796,7.483540268505408,346,9,1,117662,1
5171,4836810,181098,26786,233,11,6.538725491317206,6.636874822751437,236,8,0,914992,1
4538,5204281,183000,49743,44,9,6.553084313544468,5.730055204860733,477,18,1,893762,1
7009,4894789,126891,37563,72,6,7.590722744257911,5.590861509557522,410,15,3,607122,1
6104,4262346,182680,54515,189,11,6.8152477437384675,7.080629019488057,297,10,1,681457,1
4293,5152765,121004,55892,56,6,7.484625685491101,6.3472566508036925,438,17,4,161063,1
4838,4370617,61325,77576,210,6,7.624883242251138,5.993625781258389,216,12,4,886983,1
6400,4593552,79765,68521,109,8,6.588996748587451,6.195344061321894,315,11,4,343742,1
4785,4443971,90890,25975,103,9,7.654630931696358,7.014745733092905,395,11,3,335894,1
5699,4948833,106549,58491,116,6,6.902631826941929,6.430494671267658,207,15,3,737397,1
4606,4225746,190858,53906,204,10,7.0843189372996225,7.236998985051753,412,9,2,944995,1
7360,4865749,99923,51602,1,6,6.629958788442975,6.969851177555398,445,12,4,544667,1
6678,5100673,141892,65928,192,10,7.757944975047279,7.44802830089085,378,11,0,556764,1
7307,5020322,90610,20340,199,5,7.341093179488646,7.277007533579686,261,8,3,593696,1
4310,4516207,146491,36262,210,8,7.256997916770758,6.0090944235720185,424,17,0,362025,1
5634,5134816,135110,67128,255,9,7.952832216354134,6.818118465605107,301,8,1,636922,1
5192,4573931,72564,72451,200,6,7.0017586399110066,5.541086069056288,420,19,1,964886,1
6646,4907399,119341,12609,135,9,7.836168929715044,7.482213448859197,388,9,3,444366,1
7460,4725587,65809,43002,119,9,7.579531821596906,6.022012217605193,228,12,3,795777,1
5028,4265229,183379,28493,99,9,7.892792203778359,6.8295901872471685,229,9,0,796505,1
7248,4197382,155619,21756,211,7,7.861703079143689,7.198307242399131,204,12,3,865749,1
6473,4386340,191201,13994,100,10,7.986544707539105,5.820929325455943,221,15,1,751181,1
7471,5174359,181343,47663,146,10,6.697515128055736,7.195758685620959,289,9,0,929303,1
4428,5194622,82921,56720,24,7,7.694024588137393,5.524491331581645,207,14,2,742869,1
8154,4624330,156084,47188,81,10,7.706741532421255,6.383954276170815,481,17,2,978540,1
5876,5210007,65015,35785,68,11,7.46656029226773,6.444075245062277,474,13,1,743779,1
5243,4246162,194089,63991,111,10,6.918291437357303,6.248181426517472,251,9,1,853217,1
4844,5208710,167800,55643,128,10,7.947722407442472,6.672769492601,293,16,4,901322,1
8130,4436437,152072,73589,183,10,6.806633206835315,7.3296846974052645,422,10,1,985064,1
7714,4232890,199229,34292,110,10,7.249363067537659,6.153978228600578,398,8,4,635853,1
4633,4988985,177036,26727,38,7,7.282230669228779,6.658519774332849,374,13,4,739201,1
5918,4595329,179540,41901,139,10,6.742744017254058,7.254925051486646,496,11,1,970364,1
7100,4500836,65019,45480,14,6,7.583793233499861,7.045990790202756,388,8,2,442215,1
6515,4990878,53554,42057,217,7,6.6333007462703595,5.581466529610992,400,17,3,207273,1
4870,4543543,194166,68268,197,11,7.539646668270066,7.385581528255324,350,15,2,895849,1
5572,4983761,87689,13190,57,6,7.7729232444359555,5.593293808517226,357,18,2,668763,1
5603,4399032,113960,46943,67,10,7.024094637623599,6.677516948748659,287,13,1,485635,1
5278,4284386,56501,40115,7,7,7.5641312128988005,6.65070724063033,356,13,0,745233,1
8031,4535008,143459,24760,93,6,6.735161012221774,7.072780461404632,475,18,0,129389,1
4927,4833399,173116,54874,9,5,7.768923502179318,5.796886103697956,313,8,1,529498,1
6990,4430210,176261,66093,239,8,7.928047547829837,5.858740784125407,239,12,3,338924,1
7831,4344113,137211,48223,34,8,6.729040540249665,7.004213865476721,379,17,1,359387,1
7351,4979845,149198,15946,168,8,7.537789210958499,5.79900950482325,435,11,0,972385,1
7370,4711471,127057,15269,146,5,7.258746644834789,6.438890254131279,487,18,1,595033,1
4746,4646719,116921,39514,60,6,7.297248997748568,6.963296180421864,362,11,2,226388,1
4641,4445632,133167,56763,206,5,7.5597345779010325,6.802483857565362,436,12,1,428272,1
7302,4212858,190384,31945,27,7,7.233110749004656,5.92120837222619,275,18,1,318386,1
7154,4250047,87867,31620,227,11,7.400489588026575,6.107920517372171,327,10,0,918211,1
7134,4908904,120528,70207,189,6,6.846351529117066,7.437949806482082,325,19,1,362143,1
5810,4278210,140245,11010,162,9,7.067759894732945,6.397341240309768,299,8,1,421113,1
6240,4453226,135521,15581,225,5,7.797860525107253,5.588914952872761,414,11,4,400739,1
4159,5149444,54600,20891,103,8,6.664853767472579,5.9391697989326655,465,15,4,258136,1
5288,4554988,93100,78851,72,11,7.39636289140046,6.184870179323675,297,15,1,802162,1
6260,4975121,146901,44829,39,7,6.776430593352336,7.498978808589172,240,18,0,618750,1
4610,4554303,154114,21080,236,6,7.769809396885058,6.1053830949538375,447,19,0,493280,1
4628,5171392,160165,31728,102,8,7.368565930780324,5.55279169756509,454,16,1,456393,1
4281,5056088,198705,77859,212,6,7.104573174005407,6.525843155110672,480,15,2,700016,1
4955,4687124,150953,58606,85,11,6.874737010477727,5.667210769947954,276,11,2,186308,1
8162,4911958,136950,25658,244,10,7.155267048784451,6.048135197391444,415,17,1,938592,1
6946,4627672,99817,26845,222,9,7.936418488882613,7.4847663521878784,414,15,1,608358,1
7980,5184586,105562,15246,78,9,7.263813934615431,6.909277037860309,437,8,1,304891,1
5149,4570121,173939,64095,124,9,7.204234297549791,5.601333258565741,441,17,2,584061,1
6548,5071393,120305,19618,203,10,7.619410720250464,6.397373437183592,485,12,3,866846,1
7749,4840548,157331,30053,57,8,7.06857060624786,5.843275025257698,343,13,0,255877,1
5537,4869258,68618,34386,6,11,7.1411359248211905,5.745889312804243,222,13,2,571463,1
6787,4562940,69244,53460,73,7,7.0054215973574285,6.6741308266976045,257,17,3,637874,1
